"","IDENT","NOI","POIDS","SEXE","AGE","CSE","ACTEU","STC","AIDREF","SALRED","TPP"
"5921","G6H5P5H6","02",1107.7929258,2,53,43,1,2,NA,2517,1
"5922","G6H5P5H6","03",1107.7929258,2,21,56,2,NA,5,NA,NA
"5923","G6H5PB16","01",1196.7775057,1,83,NA,3,NA,NA,NA,NA
"5924","G6H5PDT6","01",1299.7904396,2,55,37,1,2,NA,2280,1
"5925","G6H5PGL6","01",1290.685159,1,37,42,2,NA,5,NA,NA
"5926","G6H5PGL6","02",1290.685159,2,36,33,1,2,NA,2683,1
"5927","G6H5PJD6","01",926.63590733,2,45,37,2,NA,5,NA,NA
"5928","G6H5PJD6","02",926.63590733,1,17,NA,3,NA,5,NA,NA
"5929","G6H5PJD6","03",926.63590733,1,15,NA,3,NA,5,NA,NA
"5930","G6H5PM56","01",1182.6296703,2,75,NA,3,NA,NA,NA,NA
"5931","G6H5PM56","02",1182.6296703,1,77,NA,3,NA,NA,NA,NA
"5932","G6H5UPH6","01",946.59573016,2,52,54,1,2,NA,1013,1
"5933","G6H5UPH6","02",946.59573016,2,75,NA,3,NA,NA,NA,NA
"5934","G6H5UPH6","03",946.59573016,1,29,22,2,NA,5,NA,NA
"5935","G6H5US96","01",969.04897093,2,51,62,1,2,NA,1302,1
"5936","G6H5US96","02",969.04897093,1,50,64,1,2,NA,1333,1
"5937","G6H5UV16","01",787.78945754,1,28,47,1,2,NA,1645,1
"5938","G6H5UV16","02",787.78945754,2,23,54,1,2,NA,1255,1
"5939","G6H5UXT6","01",917.31393626,2,66,NA,3,NA,4,NA,NA
"5940","G6I5U0L6","01",871.9606251,1,52,NA,3,NA,5,NA,NA
"5941","G6I5U0L6","02",871.9606251,2,48,63,1,2,NA,700,2
"5942","G6I5U3D6","01",869.58386401,2,43,13,1,1,NA,NA,1
"5943","G6I5U3D6","02",869.58386401,1,49,47,1,2,NA,1411,1
"5944","G6I5U3D6","03",869.58386401,1,20,NA,3,NA,5,NA,NA
"5945","G6I5U3D6","04",869.58386401,1,18,NA,3,NA,5,NA,NA
"5946","G6I5U656","01",697.28401033,1,38,63,1,2,NA,1430,1
"5947","G6I5U656","02",697.28401033,2,37,67,1,2,NA,1270,1
"5948","G6I5U8X6","01",912.2688325,2,59,NA,3,NA,5,NA,NA
"5949","G6I5U8X6","02",912.2688325,1,34,63,1,2,NA,1417,1
"5950","G6I5UBP6","01",833.45270719,1,61,NA,3,NA,4,NA,NA
"5951","G6I5UBP6","02",833.45270719,2,58,NA,3,NA,4,NA,NA
"5952","G6I5UEH6","03",984.7393476,2,35,54,1,2,NA,819,2
"5953","G6I5UEH6","04",984.7393476,1,42,63,1,2,NA,1492,1
"5954","G6I5UH96","01",969.70167418,2,82,NA,3,NA,NA,NA,NA
"5955","G6I5UK16","01",978.88200194,1,61,NA,3,NA,4,NA,NA
"5956","G6I5UMT6","01",830.16781264,2,61,NA,3,NA,4,NA,NA
"5957","G6I5UPL6","01",732.72231386,2,49,62,1,2,NA,2195,2
"5958","G6I5UPL6","02",732.72231386,1,50,62,1,2,NA,780,2
"5959","G6I5UPL6","03",732.72231386,2,23,81,2,NA,5,NA,NA
"5960","G6I5USD6","01",843.50928538,1,61,21,1,1,NA,NA,2
"5961","G6I5USD6","02",843.50928538,2,53,63,1,2,NA,1300,1
"5962","G6I5UV56","01",756.70755395,1,62,NA,3,NA,4,NA,NA
"5963","G6I5UV56","02",756.70755395,2,64,NA,3,NA,4,NA,NA
"5964","G6J572DE","01",1507.583853,1,72,NA,3,NA,5,NA,NA
"5965","G6J572DE","02",1507.583853,2,67,NA,3,NA,4,NA,NA
"5966","G6J5755E","01",1419.8583717,1,73,NA,3,NA,5,NA,NA
"5967","G6J5755E","02",1419.8583717,2,62,NA,3,NA,5,NA,NA
"5968","G6J57APE","01",1093.6399951,2,19,55,2,NA,5,NA,NA
"5969","G6J57APE","02",1093.6399951,2,40,43,2,NA,5,NA,NA
"5970","G6J57G9E","01",1348.9016299,2,71,NA,3,NA,5,NA,NA
"5971","G6J57J1E","07",1103.3134975,2,36,NA,3,NA,4,NA,NA
"5972","G6J57J1E","08",1103.3134975,1,39,63,1,2,NA,1328,1
"5973","G6J57J1E","09",1103.3134975,2,17,NA,3,NA,5,NA,NA
"5974","G6J57LTE","01",1650.1418882,2,63,56,1,2,NA,1390,1
"5975","G6J57LTE","02",1650.1418882,1,27,52,1,2,NA,418,1
"5976","G6J57RDE","01",1533.2010158,2,42,52,1,2,NA,1400,1
